레코드 수,고객 세그먼트,고객명,고객번호,고유 ID,국가,매출,배송 방법,배송 일자,수량,수익,시군구,시도,제품 대분류,제품 중분류,제품 코드,제품명,주문 번호,주문 일자,지역,할인율
1,홈 오피스,장미영,MO-17800,9300,대한민국,435958.2,표준 배송,2018. 11. 4.,3,4314.6,남구,울산광역시,사무기기,복사기,TEC-CO-10000679,"Hewlett Personal Copier, High-Speed",IN-2015-10979,2018. 10. 31.,영남,0
1,홈 오피스,황민율,HD-14785,2177,대한민국,408326.4,표준 배송,2018. 11. 24.,4,114321.6,남해군,경상남도,사무기기,악세사리,TEC-AC-10003750,"Memorex Memory Card, Erganomic",IN-2015-51607,2018. 11. 19.,영남,0
1,홈 오피스,황민율,HD-14785,10280,대한민국,1261699.2,표준 배송,2017. 7. 5.,4,25214.4,남해군,경상남도,사무기기,전산기기,TEC-MA-10002910,"Panasonic Inkjet, Red",IN-2014-83688,2017. 7. 1.,영남,0
1,홈 오피스,한만규,LS-16975,5471,대한민국,303552,표준 배송,2018. 4. 29.,4,94003.2,통영시,경상남도,사무기기,전화기,TEC-PH-10001478,"Nokia Headset, Full Size",IN-2015-12323,2018. 4. 25.,영남,0
1,홈 오피스,한세리,RH-19510,6251,대한민국,351961.2,표준 배송,2017. 1. 17.,4,-21236.4,청도군,경상북도,사무기기,복사기,TEC-CO-10003917,"HP Fax and Copier, Digital",ID-2014-74882,2017. 1. 13.,영남,0.5
1,홈 오피스,양한빛,SL-20155,10743,대한민국,340516.8,표준 배송,2018. 9. 15.,4,10159.2,영덕군,경상북도,사무기기,악세사리,TEC-AC-10000865,"Enermax Keyboard, Bluetooth",IN-2015-80958,2018. 9. 10.,영남,0
1,홈 오피스,현호섭,KB-16405,10867,대한민국,619466.4,표준 배송,2015. 2. 18.,4,117626.4,경주시,경상북도,사무기기,전화기,TEC-PH-10001187,"Cisco Signal Booster, with Caller ID",IN-2012-85284,2015. 2. 14.,영남,0
1,홈 오피스,현한나,PL-18925,8888,대한민국,598903.2,표준 배송,2016. 1. 26.,4,149695.2,해운대구,부산광역시,사무기기,복사기,TEC-CO-10001407,"Canon Ink, Digital",ID-2013-75925,2016. 1. 20.,영남,0
1,홈 오피스,현한나,PL-18925,2429,대한민국,1198908,표준 배송,2017. 12. 4.,4,503431.2,해운대구,부산광역시,사무기기,복사기,TEC-CO-10004897,"Sharp Fax Machine, High-Speed",IN-2014-40687,2017. 11. 27.,영남,0
1,홈 오피스,조우철,NM-18445,5644,대한민국,448097.832,표준 배송,2016. 8. 26.,4,35487.432,수영구,부산광역시,사무기기,복사기,TEC-CO-10004998,"HP Fax and Copier, Color",ID-2013-16257,2016. 8. 19.,영남,0.37
1,홈 오피스,성재규,MG-17650,8570,대한민국,188985.6,표준 배송,2018. 12. 17.,4,66096,강서구,부산광역시,사무기기,악세사리,TEC-AC-10002257,"Logitech Numeric Keypad, Bluetooth",IN-2015-24909,2018. 12. 12.,영남,0
1,홈 오피스,송석준,EM-14200,10489,대한민국,199022.4,표준 배송,2015. 5. 18.,4,23868,영도구,부산광역시,사무기기,전산기기,TEC-MA-10003536,"Konica Calculator, Red",IN-2012-82078,2015. 5. 11.,영남,0
1,홈 오피스,백혜슬,SZ-20035,7302,대한민국,410838.048,표준 배송,2016. 9. 14.,4,148412.448,동래구,부산광역시,사무기기,전산기기,TEC-MA-10001360,"Okidata Receipt Printer, White",IN-2013-46560,2016. 9. 8.,영남,0.17
1,홈 오피스,조우철,NM-18445,5643,대한민국,1043756.208,표준 배송,2016. 8. 26.,4,326859.408,수영구,부산광역시,사무기기,전산기기,TEC-MA-10004502,"Epson Inkjet, Wireless",ID-2013-16257,2016. 8. 19.,영남,0.17
1,홈 오피스,김연경,NL-18310,2954,대한민국,2622542.4,표준 배송,2016. 11. 16.,4,104896.8,동래구,부산광역시,사무기기,전화기,TEC-PH-10002601,"Motorola Smart Phone, Cordless",IN-2013-10902,2016. 11. 9.,영남,0
1,홈 오피스,조우철,NM-18445,5641,대한민국,484695.432,표준 배송,2016. 8. 26.,4,-58515.768,수영구,부산광역시,사무기기,전화기,TEC-PH-10003784,"Motorola Signal Booster, with Caller ID",ID-2013-16257,2016. 8. 19.,영남,0.17
1,홈 오피스,도효신,MR-17545,10411,대한민국,507592.8,표준 배송,2018. 3. 16.,4,10036.8,남구,울산광역시,사무기기,복사기,TEC-CO-10003017,"Sharp Ink, Laser",IN-2015-80293,2018. 3. 11.,영남,0
1,홈 오피스,문노아,SC-20680,2454,대한민국,1368462.6,표준 배송,2015. 9. 1.,5,-45716.4,진주시,경상남도,사무기기,복사기,TEC-CO-10000663,"HP Fax Machine, High-Speed",IN-2012-79663,2015. 8. 26.,영남,0.1
1,홈 오피스,서규연,CR-12820,1630,대한민국,3258441,표준 배송,2018. 10. 21.,5,847161,고령군,경상북도,사무기기,전화기,TEC-PH-10004664,"Nokia Smart Phone, with Caller ID",IN-2015-14780,2018. 10. 17.,영남,0
1,홈 오피스,현한나,PL-18925,9659,대한민국,675418.5,표준 배송,2018. 6. 3.,5,270121.5,해운대구,부산광역시,사무기기,복사기,TEC-CO-10003448,"Canon Ink, Laser",IN-2015-33407,2018. 5. 28.,영남,0.1
1,홈 오피스,노회창,AS-10135,9621,대한민국,591039,표준 배송,2018. 8. 18.,5,230418,동구,부산광역시,사무기기,악세사리,TEC-AC-10001254,"Enermax Memory Card, Programmable",IN-2015-40428,2018. 8. 13.,영남,0
1,홈 오피스,성재규,MG-17650,7821,대한민국,867357,표준 배송,2017. 9. 2.,5,138771,강서구,부산광역시,사무기기,전산기기,TEC-MA-10002711,"Epson Card Printer, Durable",IN-2014-37537,2017. 8. 28.,영남,0
1,홈 오피스,허진구,SR-20425,7933,대한민국,866745,표준 배송,2018. 9. 1.,5,207927,연제구,부산광역시,사무기기,전산기기,TEC-MA-10000605,"Epson Card Printer, Wireless",IN-2015-31671,2018. 8. 28.,영남,0
1,홈 오피스,현한나,PL-18925,2432,대한민국,451044,표준 배송,2017. 12. 4.,5,189414,해운대구,부산광역시,사무기기,전화기,TEC-PH-10004402,"Cisco Headset, with Caller ID",IN-2014-40687,2017. 11. 27.,영남,0
1,홈 오피스,현호섭,KB-16405,8545,대한민국,574144.74,표준 배송,2018. 12. 5.,6,132403.14,경주시,경상북도,사무기기,복사기,TEC-CO-10002108,"Brother Personal Copier, Color",ID-2015-37516,2018. 12. 1.,영남,0.35
1,홈 오피스,황명희,MZ-17335,2810,대한민국,449696.988,표준 배송,2017. 12. 12.,6,27049.788,구미시,경상북도,사무기기,전화기,TEC-PH-10004682,"Cisco Headset, VoIP",IN-2014-54939,2017. 12. 7.,영남,0.17
1,홈 오피스,성재규,MG-17650,8572,대한민국,882932.4,표준 배송,2018. 12. 17.,6,35251.2,강서구,부산광역시,사무기기,복사기,TEC-CO-10004263,"Hewlett Personal Copier, Laser",IN-2015-24909,2018. 12. 12.,영남,0
1,홈 오피스,허진구,SR-20425,8475,대한민국,155160.36,표준 배송,2016. 2. 21.,6,3323.16,연제구,부산광역시,사무기기,악세사리,TEC-AC-10002221,"Memorex Mouse, Bluetooth",IN-2013-11266,2016. 2. 14.,영남,0.1
1,홈 오피스,조우철,NM-18445,3694,대한민국,446698.8,표준 배송,2016. 11. 8.,6,-116218.8,수영구,부산광역시,사무기기,전화기,TEC-PH-10004618,"Motorola Signal Booster, Cordless",ID-2013-41002,2016. 11. 3.,영남,0.5
1,홈 오피스,황민율,HD-14785,6643,대한민국,996312.744,표준 배송,2017. 1. 7.,7,251967.744,남해군,경상남도,사무기기,전화기,TEC-PH-10000720,"Samsung Audio Dock, Full Size",IN-2014-45377,2017. 1. 3.,영남,0.17
1,홈 오피스,황명희,MZ-17335,1108,대한민국,535542.84,표준 배송,2016. 11. 8.,7,47595.24,구미시,경상북도,사무기기,전산기기,TEC-MA-10000345,"Konica Phone, Red",IN-2013-72530,2016. 11. 1.,영남,0.1
1,홈 오피스,서규연,CR-12820,1633,대한민국,486019.8,표준 배송,2018. 10. 21.,7,48409.2,고령군,경상북도,사무기기,전화기,TEC-PH-10004358,"Samsung Office Telephone, Cordless",IN-2015-14780,2018. 10. 17.,영남,0
1,홈 오피스,민보미,EH-14125,4943,대한민국,1662727.5,표준 배송,2015. 7. 14.,7,-288206.1,서구,대구광역시,사무기기,전산기기,TEC-MA-10002468,"Panasonic Inkjet, White",ID-2012-18056,2015. 7. 9.,영남,0.25
1,홈 오피스,오엄지,CA-12055,4472,대한민국,142657.2,표준 배송,2017. 7. 9.,7,-102816,북구,대구광역시,사무기기,전산기기,TEC-MA-10000354,"StarTech Calculator, Wireless",ID-2014-51691,2017. 7. 5.,영남,0.5
1,홈 오피스,황명희,MZ-17335,10837,대한민국,543211.2,표준 배송,2016. 11. 4.,8,86904,구미시,경상북도,사무기기,전화기,TEC-PH-10003994,"Apple Office Telephone, Full Size",IN-2013-81812,2016. 10. 31.,영남,0
1,홈 오피스,문상민,JK-16120,9993,대한민국,925344,표준 배송,2017. 12. 3.,8,113097.6,남구,부산광역시,사무기기,전화기,TEC-PH-10001535,"Nokia Speaker Phone, Cordless",IN-2014-19568,2017. 11. 29.,영남,0.1
1,홈 오피스,정자철,PN-18775,7184,대한민국,1406302.56,표준 배송,2017. 8. 27.,8,140441.76,동구,울산광역시,사무기기,복사기,TEC-CO-10000660,"Brother Fax and Copier, Laser",IN-2014-43879,2017. 8. 23.,영남,0.1
1,홈 오피스,장미영,MO-17800,4569,대한민국,757888.56,표준 배송,2018. 3. 5.,8,-116781.84,남구,울산광역시,사무기기,복사기,TEC-CO-10002316,"Brother Personal Copier, Laser",ID-2015-33638,2018. 2. 28.,영남,0.35
1,홈 오피스,장미영,MO-17800,6196,대한민국,1239667.2,표준 배송,2017. 5. 20.,8,421300.8,남구,울산광역시,사무기기,전화기,TEC-PH-10000896,"Cisco Signal Booster, VoIP",IN-2014-38685,2017. 5. 16.,영남,0
1,홈 오피스,서경미,AS-10630,10664,대한민국,6568596,표준 배송,2017. 12. 21.,10,2496042,남구,울산광역시,사무기기,전화기,TEC-PH-10002962,"Motorola Smart Phone, Full Size",IN-2014-83191,2017. 12. 17.,영남,0
1,홈 오피스,서지선,CR-12580,2893,대한민국,1389169.008,표준 배송,2017. 8. 28.,12,49990.608000000,창원시,경상남도,사무기기,전화기,TEC-PH-10003613,"Apple Signal Booster, VoIP",IN-2014-44005,2017. 8. 21.,영남,0.17
1,홈 오피스,안강은,NP-18685,7828,대한민국,1123598.952,표준 배송,2016. 7. 7.,12,142440.552,북구,대구광역시,사무기기,복사기,TEC-CO-10001157,"Hewlett Personal Copier, Color",IN-2013-31937,2016. 7. 3.,영남,0.37
1,홈 오피스,신하늬,LC-16960,10977,대한민국,391471.92,표준 배송,2018. 10. 17.,2,-137051.28,대덕구,대전광역시,사무기기,복사기,TEC-CO-10003166,"Canon Fax Machine, Color",ID-2015-85543,2018. 10. 13.,충청,0.4
1,홈 오피스,임호섭,CC-12430,8818,대한민국,41647.824,표준 배송,2018. 8. 26.,2,-19674.576,유성구,대전광역시,사무기기,악세사리,TEC-AC-10004652,"Belkin Mouse, Erganomic",ID-2015-15025,2018. 8. 20.,충청,0.47
1,홈 오피스,백다솜,AP-10720,6029,대한민국,497127.6,표준 배송,2018. 10. 11.,2,109364.4,논산시,충청남도,사무기기,복사기,TEC-CO-10003951,"HP Copy Machine, High-Speed",IN-2015-32770,2018. 10. 7.,충청,0
1,홈 오피스,백요환,CH-12070,3835,대한민국,42523.596,표준 배송,2016. 11. 4.,2,-4049.604,부여군,충청남도,사무기기,악세사리,TEC-AC-10004012,"Enermax Flash Drive, Erganomic",IN-2013-20765,2016. 10. 30.,충청,0.47
1,홈 오피스,백요환,CH-12070,3834,대한민국,121656.42,표준 배송,2016. 11. 4.,2,39526.02,부여군,충청남도,사무기기,전화기,TEC-PH-10004714,"Motorola Office Telephone, VoIP",IN-2013-20765,2016. 10. 30.,충청,0.17
1,홈 오피스,박창원,DB-13270,6453,대한민국,78580.8,표준 배송,2015. 12. 30.,2,17258.4,괴산군,충청북도,사무기기,악세사리,TEC-AC-10004652,"Belkin Mouse, Erganomic",IN-2012-59447,2015. 12. 26.,충청,0
1,홈 오피스,명연아,CK-12325,6275,대한민국,74113.2,표준 배송,2017. 10. 23.,2,-28213.2,진천군,충청북도,사무기기,악세사리,TEC-AC-10000332,"Logitech Keyboard, USB",ID-2014-47169,2017. 10. 19.,충청,0.5
1,홈 오피스,전은준,EM-14140,3519,대한민국,400707,표준 배송,2018. 6. 20.,3,151378.2,대덕구,대전광역시,사무기기,복사기,TEC-CO-10003410,"Brother Ink, High-Speed",IN-2015-38342,2018. 6. 16.,충청,0.1
1,홈 오피스,전은준,EM-14140,5986,대한민국,777729.6,표준 배송,2018. 1. 24.,3,124389,대덕구,대전광역시,사무기기,악세사리,TEC-AC-10000861,"SanDisk Router, Erganomic",IN-2015-77941,2018. 1. 18.,충청,0
1,홈 오피스,전은준,EM-14140,8556,대한민국,421912.8,표준 배송,2018. 7. 13.,3,8353.8,대덕구,대전광역시,사무기기,전화기,TEC-PH-10003075,"Samsung Signal Booster, Full Size",IN-2015-20870,2018. 7. 9.,충청,0
1,홈 오피스,전은준,EM-14140,8048,대한민국,430953.264,표준 배송,2015. 10. 25.,3,134990.064,대덕구,대전광역시,사무기기,전화기,TEC-PH-10004281,"Samsung Audio Dock, Cordless",IN-2012-44761,2015. 10. 21.,충청,0.17
1,홈 오피스,임호섭,CC-12430,8819,대한민국,426991.176,표준 배송,2018. 8. 26.,3,107986.176,유성구,대전광역시,사무기기,전화기,TEC-PH-10000720,"Samsung Audio Dock, Full Size",ID-2015-15025,2018. 8. 20.,충청,0.17
1,홈 오피스,임호섭,CC-12430,9062,대한민국,318018.15,표준 배송,2018. 11. 18.,3,-46703.25,유성구,대전광역시,사무기기,전화기,TEC-PH-10003430,"Cisco Speaker Phone, VoIP",ID-2015-77703,2018. 11. 14.,충청,0.25
1,홈 오피스,백다솜,AP-10720,7175,대한민국,415407.852,표준 배송,2018. 11. 24.,3,-195980.148,논산시,충청남도,사무기기,악세사리,TEC-AC-10002244,"Enermax Router, Erganomic",ID-2015-56339,2018. 11. 17.,충청,0.47
1,홈 오피스,조희성,BD-11560,2914,대한민국,329488.56,표준 배송,2018. 8. 29.,3,-25685.64,청주시,충청북도,사무기기,복사기,TEC-CO-10003393,"Sharp Personal Copier, Digital",ID-2015-26288,2018. 8. 23.,충청,0.1
1,홈 오피스,조희성,BD-11560,5725,대한민국,125582.4,표준 배송,2018. 11. 21.,3,21297.6,청주시,충청북도,사무기기,악세사리,TEC-AC-10001438,"SanDisk Flash Drive, Programmable",IN-2015-13331,2018. 11. 17.,충청,0
1,홈 오피스,유옥자,FC-14245,3448,대한민국,247951.8,표준 배송,2016. 7. 23.,3,101622.6,옥천군,충청북도,사무기기,전화기,TEC-PH-10001433,"Motorola Headset, Full Size",IN-2013-73874,2016. 7. 17.,충청,0
1,홈 오피스,소인희,TB-21190,8203,대한민국,467463.96,표준 배송,2017. 10. 1.,3,-10446.84,충주시,충청북도,사무기기,전화기,TEC-PH-10002138,"Apple Audio Dock, Cordless",IN-2014-55814,2017. 9. 25.,충청,0.1
1,홈 오피스,전은준,EM-14140,8555,대한민국,517752,표준 배송,2018. 7. 13.,4,222523.2,대덕구,대전광역시,사무기기,복사기,TEC-CO-10003982,"HP Ink, High-Speed",IN-2015-20870,2018. 7. 9.,충청,0
1,홈 오피스,신하늬,LC-16960,5998,대한민국,1297929.6,표준 배송,2015. 12. 5.,4,467200.8,대덕구,대전광역시,사무기기,복사기,TEC-CO-10004535,"Hewlett Fax Machine, High-Speed",IN-2012-69835,2015. 11. 30.,충청,0
1,홈 오피스,전은준,EM-14140,8045,대한민국,174839.832,표준 배송,2015. 10. 25.,4,65291.832,대덕구,대전광역시,사무기기,전산기기,TEC-MA-10003170,"Konica Calculator, Wireless",IN-2012-44761,2015. 10. 21.,충청,0.17
1,홈 오피스,백다솜,AP-10720,6031,대한민국,2633803.2,표준 배송,2018. 10. 11.,4,368668.8,논산시,충청남도,사무기기,전화기,TEC-PH-10003856,"Motorola Smart Phone, with Caller ID",IN-2015-32770,2018. 10. 7.,충청,0
1,홈 오피스,백요환,CH-12070,8123,대한민국,385835.4,표준 배송,2018. 5. 16.,4,77142.6,부여군,충청남도,사무기기,전화기,TEC-PH-10004221,"Samsung Speaker Phone, Cordless",IN-2015-69100,2018. 5. 12.,충청,0.25
1,홈 오피스,소인희,TB-21190,5816,대한민국,2595492,표준 배송,2016. 10. 10.,4,882381.6,충주시,충청북도,사무기기,전화기,TEC-PH-10000030,"Samsung Smart Phone, with Caller ID",IN-2013-45909,2016. 10. 6.,충청,0
1,홈 오피스,전은준,EM-14140,5984,대한민국,1806012,표준 배송,2018. 1. 24.,5,505665,대덕구,대전광역시,사무기기,복사기,TEC-CO-10003570,"Sharp Wireless Fax, High-Speed",IN-2015-77941,2018. 1. 18.,충청,0
1,홈 오피스,정유화,TC-21475,5589,대한민국,765749.7,표준 배송,2017. 5. 10.,5,178535.7,유성구,대전광역시,사무기기,전화기,TEC-PH-10004675,"Nokia Audio Dock, VoIP",IN-2014-76828,2017. 5. 6.,충청,0.1
1,홈 오피스,백다솜,AP-10720,6030,대한민국,347157,표준 배송,2018. 10. 11.,5,34578,논산시,충청남도,사무기기,전화기,TEC-PH-10004358,"Samsung Office Telephone, Cordless",IN-2015-32770,2018. 10. 7.,충청,0
1,홈 오피스,소인희,TB-21190,5814,대한민국,890460,표준 배송,2016. 10. 10.,6,391802.4,충주시,충청북도,사무기기,복사기,TEC-CO-10003410,"Brother Ink, High-Speed",IN-2013-45909,2016. 10. 6.,충청,0
1,홈 오피스,백다솜,AP-10720,8165,대한민국,520077.6,표준 배송,2017. 10. 20.,7,72613.8,논산시,충청남도,사무기기,악세사리,TEC-AC-10002172,"Memorex Keyboard, Programmable",IN-2014-27772,2017. 10. 15.,충청,0
1,홈 오피스,문진구,MP-17470,7404,대한민국,1216591.74,표준 배송,2016. 9. 26.,7,-187275.06,보은군,충청북도,사무기기,복사기,TEC-CO-10002578,"Canon Copy Machine, Laser",ID-2013-40750,2016. 9. 20.,충청,0.35
1,홈 오피스,정유화,TC-21475,2298,대한민국,353519.964,표준 배송,2018. 5. 11.,9,-106948.836,유성구,대전광역시,사무기기,악세사리,TEC-AC-10000332,"Logitech Keyboard, USB",IN-2015-78802,2018. 5. 7.,충청,0.47
1,홈 오피스,신하늬,LC-16960,6476,대한민국,805751.55,표준 배송,2018. 8. 18.,9,-10809.45,대덕구,대전광역시,사무기기,전산기기,TEC-MA-10002874,"Epson Receipt Printer, Wireless",ID-2015-60665,2018. 8. 13.,충청,0.25
1,홈 오피스,박동광,TW-21025,4401,대한민국,2059257.6,표준 배송,2017. 5. 26.,12,947008.8,예산군,충청남도,사무기기,복사기,TEC-CO-10000972,"Sharp Fax and Copier, Digital",IN-2014-11546,2017. 5. 22.,충청,0
1,홈 오피스,나은슬,DB-12910,1895,대한민국,46157.04,표준 배송,2016. 1. 28.,1,2031.84,순창군,전라북도,사무기기,전산기기,TEC-MA-10002039,"Panasonic Calculator, Wireless",IN-2013-44572,2016. 1. 24.,호남,0.1
1,홈 오피스,남세현,Dp-13240,7111,대한민국,390333.6,표준 배송,2015. 11. 16.,2,58507.2,광산구,광주광역시,사무기기,복사기,TEC-CO-10001501,"Canon Fax and Copier, Laser",IN-2012-35178,2015. 11. 12.,호남,0
1,홈 오피스,남세현,Dp-13240,2715,대한민국,287517.6,표준 배송,2017. 10. 3.,2,8568,광산구,광주광역시,사무기기,복사기,TEC-CO-10001410,"Canon Personal Copier, High-Speed",IN-2014-12036,2017. 9. 26.,호남,0
1,홈 오피스,배명희,AB-10060,6501,대한민국,149328,표준 배송,2017. 9. 16.,2,10404,함평군,전라남도,사무기기,전화기,TEC-PH-10000358,"Samsung Headset, with Caller ID",IN-2014-38902,2017. 9. 11.,호남,0
1,홈 오피스,김주경,MG-17875,10750,대한민국,91249.2,표준 배송,2017. 11. 7.,2,-1530,영암군,전라남도,사무기기,전화기,TEC-PH-10004800,"Apple Headset, Full Size",IN-2014-83534,2017. 11. 3.,호남,0.4
1,홈 오피스,임규헌,PA-19060,10631,대한민국,246880.8,표준 배송,2018. 11. 15.,2,22215.6,완주군,전라북도,사무기기,전산기기,TEC-MA-10004303,"Panasonic Receipt Printer, Durable",IN-2015-80937,2018. 11. 11.,호남,0
1,홈 오피스,남세현,Dp-13240,1250,대한민국,227664,표준 배송,2016. 4. 15.,3,70502.4,광산구,광주광역시,사무기기,전화기,TEC-PH-10001478,"Nokia Headset, Full Size",IN-2013-51901,2016. 4. 11.,호남,0
1,홈 오피스,송지원,KN-16705,2041,대한민국,727056,표준 배송,2015. 8. 8.,3,130815,담양군,전라남도,사무기기,복사기,TEC-CO-10002057,"Sharp Copy Machine, Color",IN-2012-51698,2015. 8. 4.,호남,0
1,홈 오피스,김주경,MG-17875,8318,대한민국,726064.56,표준 배송,2018. 6. 17.,3,-80673.84,영암군,전라남도,사무기기,전산기기,TEC-MA-10003101,"Panasonic Printer, Red",ID-2015-52993,2018. 6. 11.,호남,0.1
1,홈 오피스,남경화,NF-18475,5399,대한민국,404424.9,표준 배송,2016. 9. 19.,3,-21618.9,무안군,전라남도,사무기기,전화기,TEC-PH-10002742,"Motorola Audio Dock, Cordless",IN-2013-40736,2016. 9. 14.,호남,0.25
1,홈 오피스,전성기,AT-10435,3161,대한민국,1019963.178,표준 배송,2018. 8. 31.,3,274179.978,전주시,전라북도,사무기기,복사기,TEC-CO-10004170,"HP Wireless Fax, High-Speed",IN-2015-37033,2018. 8. 27.,호남,0.07
1,홈 오피스,전성기,AT-10435,3158,대한민국,910428.336,표준 배송,2018. 8. 31.,3,401305.536,전주시,전라북도,사무기기,복사기,TEC-CO-10002376,"Hewlett Fax Machine, Laser",IN-2015-37033,2018. 8. 27.,호남,0.07
1,홈 오피스,유경호,FM-14290,2141,대한민국,194310,표준 배송,2018. 9. 22.,5,65943,장흥군,전라남도,사무기기,악세사리,TEC-AC-10002996,"Enermax Mouse, Erganomic",IN-2015-68008,2018. 9. 17.,호남,0
1,홈 오피스,송민혜,KF-16285,4629,대한민국,809455.68,표준 배송,2018. 4. 25.,8,-9155.52,신안군,전라남도,사무기기,악세사리,TEC-AC-10004848,"SanDisk Memory Card, Erganomic",IN-2015-63003,2018. 4. 21.,호남,0.1
1,홈 오피스,남세현,Dp-13240,7113,대한민국,5839857,표준 배송,2015. 11. 16.,9,1635049.8,광산구,광주광역시,사무기기,전화기,TEC-PH-10003713,"Nokia Smart Phone, Cordless",IN-2012-35178,2015. 11. 12.,호남,0
1,홈 오피스,유경호,FM-14290,4306,대한민국,1107658.8,표준 배송,2015. 10. 16.,9,376471.8,장흥군,전라남도,사무기기,전산기기,TEC-MA-10002340,"Konica Receipt Printer, White",IN-2012-56451,2015. 10. 9.,호남,0
1,홈 오피스,이석진,BE-11335,2549,대한민국,1497808.8,표준 배송,2018. 10. 3.,12,389232,제주시,제주특별자치도,사무기기,전산기기,TEC-MA-10004533,"Konica Receipt Printer, Durable",IN-2015-15263,2018. 9. 29.,호남,0
1,홈 오피스,이석진,BE-11335,2542,대한민국,2463728.4,표준 배송,2018. 10. 3.,14,1157536.8,제주시,제주특별자치도,사무기기,복사기,TEC-CO-10003917,"HP Fax and Copier, Digital",IN-2015-15263,2018. 9. 29.,호남,0
1,홈 오피스,허춘삼,MG-17890,1402,대한민국,454141.638,당일 배송,2017. 6. 7.,1,-10947.762,성북구,서울특별시,사무용품,가전,OFF-AP-10004168,"Cuisinart Stove, White",IN-2014-33022,2017. 6. 7.,수도권,0.17
1,홈 오피스,배정순,KM-16375,3183,대한민국,38335.68,당일 배송,2018. 12. 4.,2,8898.48,가평군,경기도,사무용품,봉투,OFF-EN-10003435,"GlobeWeis Business Envelopes, with clear poly window",IN-2015-12225,2018. 12. 4.,수도권,0.1
1,홈 오피스,현누리,TH-21550,1939,대한민국,62301.6,당일 배송,2016. 5. 16.,2,26744.4,구로구,서울특별시,사무용품,봉투,OFF-EN-10002166,"Cameo Manila Envelope, with clear poly window",IN-2013-64893,2016. 5. 16.,수도권,0
1,홈 오피스,반윤형,ML-17755,5987,대한민국,41799.6,당일 배송,2017. 6. 1.,2,17503.2,종로구,서울특별시,사무용품,종이,OFF-PA-10001006,"Eaton Message Books, Recycled",IN-2014-72355,2017. 6. 1.,수도권,0
1,홈 오피스,조동관,NF-18595,1173,대한민국,79893.54,당일 배송,2015. 12. 30.,3,9758.34,용인시,경기도,사무용품,필기구,OFF-AR-10004218,"Sanford Pencil Sharpener, Water Color",IN-2012-14612,2015. 12. 30.,수도권,0.1
1,홈 오피스,현희순,LB-16795,6458,대한민국,204989.4,당일 배송,2017. 5. 16.,3,36811.8,강동구,서울특별시,사무용품,가전,OFF-AP-10002017,"Cuisinart Blender, Red",IN-2014-78711,2017. 5. 16.,수도권,0
1,홈 오피스,윤보겸,BF-11005,8261,대한민국,20655,당일 배송,2018. 10. 13.,3,5783.4,관악구,서울특별시,사무용품,라벨,OFF-LA-10002596,"Harbour Creations Round Labels, Laser Printer Compatible",IN-2015-73762,2018. 10. 13.,수도권,0
1,홈 오피스,안유성,MP-18175,4493,대한민국,169760.232,당일 배송,2017. 3. 12.,4,59233.032,안양시,경기도,사무용품,바인더,OFF-BI-10004240,"Cardinal Binding Machine, Recycled",IN-2014-15158,2017. 3. 12.,수도권,0.17
1,홈 오피스,배정순,KM-16375,3184,대한민국,71714.16,당일 배송,2018. 12. 4.,4,13451.76,가평군,경기도,사무용품,종이,OFF-PA-10000731,"Enermax Parchment Paper, 8.5 x 11",IN-2015-12225,2018. 12. 4.,수도권,0.1
1,홈 오피스,강병훈,PM-19135,9735,대한민국,92644.56,당일 배송,2016. 5. 24.,4,-7233.84,구로구,서울특별시,사무용품,종이,OFF-PA-10003686,"SanDisk Message Books, Multicolor",IN-2013-63787,2016. 5. 24.,수도권,0.1
1,홈 오피스,차진미,SC-20050,6980,대한민국,143942.4,당일 배송,2016. 5. 25.,5,-52815.6,서초구,서울특별시,사무용품,일반 사무용품,OFF-SU-10003105,"Fiskars Shears, Steel",ID-2013-24335,2016. 5. 25.,수도권,0.4
1,홈 오피스,고소연,SU-20665,7237,대한민국,71420.4,당일 배송,2018. 8. 26.,6,28458,연수구,인천광역시,사무용품,라벨,OFF-LA-10000425,"Avery Shipping Labels, Alphabetical",IN-2015-45202,2018. 8. 26.,수도권,0
1,홈 오피스,이서준,SN-20560,4231,대한민국,268821,당일 배송,2016. 9. 4.,7,42840,영등포구,서울특별시,사무용품,봉투,OFF-EN-10002035,"Kraft Mailers, Set of 50",IN-2013-64872,2016. 9. 4.,수도권,0
1,홈 오피스,허지만,PO-19195,11000,대한민국,49792.32,당일 배송,2016. 8. 29.,8,-6756.48,하남시,경기도,사무용품,라벨,OFF-LA-10000793,"Harbour Creations Removable Labels, Laser Printer Compatible",ID-2013-83604,2016. 8. 29.,수도권,0.4
1,홈 오피스,반윤형,ML-17755,9352,대한민국,59976,당일 배송,2018. 1. 5.,8,21542.4,종로구,서울특별시,사무용품,바인더,OFF-BI-10004369,"Ibico Hole Reinforcements, Recycled",IN-2015-23467,2018. 1. 4.,수도권,0
1,홈 오피스,김민재,EL-13735,10139,대한민국,168985.44,당일 배송,2016. 1. 24.,12,-107148.96,강북구,서울특별시,사무용품,일반 사무용품,OFF-SU-10001488,"Stiletto Scissors, Steel",ID-2013-85263,2016. 1. 24.,수도권,0.4
